2	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	40S ribosomal protein S3	KOG3181
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	40S ribosomal protein SA (P40)/Laminin receptor 1	KOG0830
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	60S acidic ribosomal protein P0	KOG0815
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Amidases	KOG1211
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Amidases	KOG1212
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Arginyl-tRNA synthetase	KOG1195
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Arginyl-tRNA synthetase	KOG4426
27	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Elongation factor 1 alpha	KOG0458
24	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Elongation factor 2	KOG0469
24	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Elongation factor G	KOG0464
27	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Elongation factor-type GTP-binding protein	KOG0462
2	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Exosomal 3'-5' exoribonuclease complex, subunit Rrp41 and related exoribonucleases	KOG1068
2	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Exosomal 3'-5' exoribonuclease complex, subunit Rrp42	KOG1612
2	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Exosomal 3'-5' exoribonuclease complex, subunit Rrp43	KOG1613
2	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Exosomal 3'-5' exoribonuclease complex, subunit Rrp45	KOG1614
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Exosomal 3'-5' exoribonuclease complex, subunit Rrp46	KOG1069
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Exosomal 3'-5' exoribonuclease complex, subunit ski4 (Csl4)	KOG3409
2	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Methionyl-tRNA formyltransferase	KOG3082
26	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Mitochondrial elongation factor	KOG0465
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Mitochondrial polypeptide chain release factor	KOG2726
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Mitochondrial translation elongation factor EF-Tsmt, catalyzes nucleotide exchange on EF-Tumt	KOG1071
27	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Mitochondrial translation elongation factor Tu	KOG0460
26	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Mitochondrial translation initiation factor 2 (IF-2; GTPase)	KOG1145
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Mitochondrial/chloroplast ribosomal protein L11	KOG3257
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Mitochondrial/chloroplast ribosomal protein S11	KOG0408
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Mitochondrial/chloroplast ribosomal protein S2	KOG0832
2	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Phenylalanyl-tRNA synthetase	KOG2783
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Phenylalanyl-tRNA synthetase beta subunit	KOG2472
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Phenylalanyl-tRNA synthetase, beta subunit	KOG2784
24	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Polypeptide release factor 3	KOG0459
3	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Predicted ATP-dependent RNA helicase FAL1, involved in rRNA maturation, DEAD-box superfamily	KOG0328
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Predicted RNA-binding protein containing PIN domain and invovled in translation or RNA processing	KOG3070
23	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Predicted translation elongation factor	KOG1143
26	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Selenocysteine-specific elongation factor	KOG0461
25	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Translation elongation factor 2/ribosome biogenesis protein RIA1 and related proteins	KOG0467
25	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Translation elongation factor EF-1 alpha/Tu	KOG0052
24	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Translation initiation factor 2, gamma subunit (eIF-2gamma; GTPase)	KOG0466
2	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Translation initiation factor 2B, epsilon subunit (eIF-2Bepsilon/GCD6)	KOG1461
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Translation initiation factor 2B, gamma subunit (eIF-2Bgamma/GCD1)	KOG1462
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Translation initiation factor 3, subunit a (eIF-3a)	KOG2072
3	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Translation initiation factor 4F, helicase subunit (eIF-4A) and related helicases	KOG0327
23	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	Translation initiation factor 5B (eIF-5B)	KOG1144
27	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	U5 snRNP-specific protein	KOG0468
9	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	eIF2-interacting protein ABC50 (ABC superfamily)	KOG0066
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	tRNA-binding protein	KOG2241
2	METABOLISM	Amino acid transport and metabolism 	3-Methylcrotonyl-CoA carboxylase, non-biotin containing subunit/Acetyl-CoA carboxylase carboxyl transferase, subunit beta	KOG0540
3	METABOLISM	Amino acid transport and metabolism 	3-isopropylmalate dehydratase (aconitase superfamily)	KOG0454
2	METABOLISM	Amino acid transport and metabolism 	3-isopropylmalate dehydrogenase	KOG0786
3	METABOLISM	Amino acid transport and metabolism 	4-aminobutyrate aminotransferase	KOG1405
2	METABOLISM	Amino acid transport and metabolism 	4-hydroxyphenylpyruvate dioxygenase	KOG0638
7	METABOLISM	Amino acid transport and metabolism 	ATPase component of ABC transporters with duplicated ATPase domains/Translation elongation factor EF-3b	KOG0062
2	METABOLISM	Amino acid transport and metabolism 	Acetolactate synthase, small subunit	KOG2663
3	METABOLISM	Amino acid transport and metabolism 	Acetylornithine aminotransferase	KOG1401
6	METABOLISM	Amino acid transport and metabolism 	Alanine aminotransferase	KOG0258
3	METABOLISM	Amino acid transport and metabolism 	Alanine-glyoxylate aminotransferase AGT2	KOG1404
3	METABOLISM	Amino acid transport and metabolism 	Alpha-isopropylmalate synthase/homocitrate synthase	KOG2367
3	METABOLISM	Amino acid transport and metabolism 	Aminoacylase ACY1 and related metalloexopeptidases	KOG2275
1	METABOLISM	Amino acid transport and metabolism 	Aminomethyl transferase	KOG2770
1	METABOLISM	Amino acid transport and metabolism 	Angiotensin I-converting enzymes - M2 family peptidases	KOG3690
1	METABOLISM	Amino acid transport and metabolism 	Anthranilate synthase component II	KOG4201
1	METABOLISM	Amino acid transport and metabolism 	Argininosuccinate synthase	KOG1706
6	METABOLISM	Amino acid transport and metabolism 	Aromatic amino acid aminotransferase and related proteins	KOG0634
2	METABOLISM	Amino acid transport and metabolism 	Aspartate kinase	KOG0456
2	METABOLISM	Amino acid transport and metabolism 	Aspartate-semialdehyde dehydrogenase	KOG4777
2	METABOLISM	Amino acid transport and metabolism 	Branched chain aminotransferase BCAT1, pyridoxal phosphate enzymes type IV superfamily	KOG0975
1	METABOLISM	Amino acid transport and metabolism 	Carbon-nitrogen hydrolase	KOG0806
1	METABOLISM	Amino acid transport and metabolism 	Carbon-nitrogen hydrolase	KOG0807
1	METABOLISM	Amino acid transport and metabolism 	Chorismate synthase	KOG4492
4	METABOLISM	Amino acid transport and metabolism 	Cystathionine beta-lyases/cystathionine gamma-synthases	KOG0053
3	METABOLISM	Amino acid transport and metabolism 	Cysteine desulfurase NFS1	KOG1549
5	METABOLISM	Amino acid transport and metabolism 	D-3-phosphoglycerate dehydrogenase, D-isomer-specific 2-hydroxy acid dehydrogenase superfamily	KOG0068
1	METABOLISM	Amino acid transport and metabolism 	Dihydroxy-acid dehydratase	KOG2448
1	METABOLISM	Amino acid transport and metabolism 	Dimethylglycine dehydrogenase precursor	KOG2844
1	METABOLISM	Amino acid transport and metabolism 	Dopamine beta-monooxygenase	KOG3568
3	METABOLISM	Amino acid transport and metabolism 	Gamma-glutamyltransferase	KOG2410
5	METABOLISM	Amino acid transport and metabolism 	Glutamate synthase	KOG0399
9	METABOLISM	Amino acid transport and metabolism 	Glutamate/leucine/phenylalanine/valine dehydrogenases	KOG2250
5	METABOLISM	Amino acid transport and metabolism 	Glutamine synthetase	KOG0683
11	METABOLISM	Amino acid transport and metabolism 	Glutaryl-CoA dehydrogenase	KOG0138
1	METABOLISM	Amino acid transport and metabolism 	Glycine C-acetyltransferase/2-amino-3-ketobutyrate-CoA ligase	KOG1359
1	METABOLISM	Amino acid transport and metabolism 	Histidinol dehydrogenase	KOG2697
5	METABOLISM	Amino acid transport and metabolism 	Histidinol phosphate aminotransferase	KOG0633
1	METABOLISM	Amino acid transport and metabolism 	Homocysteine S-methyltransferase	KOG1579
2	METABOLISM	Amino acid transport and metabolism 	Homoserine dehydrogenase	KOG0455
1	METABOLISM	Amino acid transport and metabolism 	Imidazoleglycerol-phosphate dehydratase	KOG3143
2	METABOLISM	Amino acid transport and metabolism 	Isocitrate dehydrogenase, alpha subunit	KOG0785
2	METABOLISM	Amino acid transport and metabolism 	Isocitrate dehydrogenase, gamma subunit	KOG0784
11	METABOLISM	Amino acid transport and metabolism 	Isovaleryl-CoA dehydrogenase	KOG0141
7	METABOLISM	Amino acid transport and metabolism 	Kynurenine aminotransferase, glutamine transaminase K	KOG0257
1	METABOLISM	Amino acid transport and metabolism 	Metalloexopeptidases	KOG2276
2	METABOLISM	Amino acid transport and metabolism 	N-acetyl-gamma-glutamyl-phosphate reductase	KOG4354
3	METABOLISM	Amino acid transport and metabolism 	Ornithine aminotransferase	KOG1402
1	METABOLISM	Amino acid transport and metabolism 	Ornithine decarboxylase	KOG0622
1	METABOLISM	Amino acid transport and metabolism 	Oxoprolinase	KOG1939
1	METABOLISM	Amino acid transport and metabolism 	Putative glutamate/ornithine acetyltransferase	KOG2786
1	METABOLISM	Amino acid transport and metabolism 	Pyridoxalphosphate-dependent enzyme/predicted threonine synthase	KOG2616
2	METABOLISM	Amino acid transport and metabolism 	Thiamine pyrophosphate-requiring enzyme	KOG1185
1	METABOLISM	Amino acid transport and metabolism 	Threonine aldolase	KOG1368
1	METABOLISM	Amino acid transport and metabolism 	Threonine/serine dehydratases	KOG1250
3	METABOLISM	Amino acid transport and metabolism 	Trypsin	KOG3627
2	METABOLISM	Amino acid transport and metabolism 	Tryptophan synthase beta chain	KOG1395
6	METABOLISM	Amino acid transport and metabolism 	Tyrosine aminotransferase	KOG0259
5	METABOLISM	Carbohydrate transport and metabolism 	1,4-alpha-glucan branching enzyme/starch branching enzyme II	KOG0470
2	METABOLISM	Carbohydrate transport and metabolism 	3-phosphoglycerate kinase	KOG1367
2	METABOLISM	Carbohydrate transport and metabolism 	5'-phosphoribosylglycinamide formyltransferase	KOG3076
1	METABOLISM	Carbohydrate transport and metabolism 	Alpha amylase	KOG3625
4	METABOLISM	Carbohydrate transport and metabolism 	Alpha-amylase	KOG0471
1	METABOLISM	Carbohydrate transport and metabolism 	Alpha-amylase	KOG2212
1	METABOLISM	Carbohydrate transport and metabolism 	Carbohydrate kinase	KOG2947
2	METABOLISM	Carbohydrate transport and metabolism 	D-ribulose-5-phosphate 3-epimerase	KOG3111
4	METABOLISM	Carbohydrate transport and metabolism 	Dihydroxyacetone kinase/glycerone kinase	KOG2426
6	METABOLISM	Carbohydrate transport and metabolism 	Enolase	KOG2670
3	METABOLISM	Carbohydrate transport and metabolism 	Fructose 1,6-bisphosphate aldolase	KOG4153
1	METABOLISM	Carbohydrate transport and metabolism 	Fructose-1,6-bisphosphatase	KOG1458
1	METABOLISM	Carbohydrate transport and metabolism 	GDP-L-fucose synthetase	KOG1431
1	METABOLISM	Carbohydrate transport and metabolism 	GDP-mannose pyrophosphorylase	KOG1460
1	METABOLISM	Carbohydrate transport and metabolism 	Glucosidase II catalytic (alpha) subunit and related enzymes, glycosyl hydrolase family 31	KOG1066
8	METABOLISM	Carbohydrate transport and metabolism 	Glyceraldehyde 3-phosphate dehydrogenase	KOG0657
2	METABOLISM	Carbohydrate transport and metabolism 	Glyoxalase	KOG2944
1	METABOLISM	Carbohydrate transport and metabolism 	Hydroxypyruvate isomerase	KOG4518
1	METABOLISM	Carbohydrate transport and metabolism 	Maltase glucoamylase and related hydrolases, glycosyl hydrolase family 31	KOG1065
59	METABOLISM	Carbohydrate transport and metabolism 	O-linked N-acetylglucosamine transferase OGT	KOG4626
1	METABOLISM	Carbohydrate transport and metabolism 	Permease of the major facilitator superfamily	KOG0569
4	METABOLISM	Carbohydrate transport and metabolism 	Phosphoglucomutase	KOG0625
4	METABOLISM	Carbohydrate transport and metabolism 	Phosphoglucomutase/phosphomannomutase	KOG1220
2	METABOLISM	Carbohydrate transport and metabolism 	Phosphoglucomutase/phosphomannomutase	KOG2537
1	METABOLISM	Carbohydrate transport and metabolism 	Phosphoglycerate mutase	KOG4513
1	METABOLISM	Carbohydrate transport and metabolism 	Phosphorylase kinase gamma subunit	KOG0599
1	METABOLISM	Carbohydrate transport and metabolism 	Possible pfkB family carbohydrate kinase	KOG2854
1	METABOLISM	Carbohydrate transport and metabolism 	Predicted bile acid beta-glucosidase	KOG2119
1	METABOLISM	Carbohydrate transport and metabolism 	Predicted sugar kinase	KOG3974
1	METABOLISM	Carbohydrate transport and metabolism 	Protein involved in Snf1 protein kinase complex assembly	KOG1616
1	METABOLISM	Carbohydrate transport and metabolism 	Putative NAD+-dependent epimerases	KOG0747
2	METABOLISM	Carbohydrate transport and metabolism 	Pyrophosphate-dependent phosphofructo-1-kinase	KOG2440
1	METABOLISM	Carbohydrate transport and metabolism 	Pyruvate kinase	KOG2323
1	METABOLISM	Carbohydrate transport and metabolism 	Ribokinase	KOG2855
1	METABOLISM	Carbohydrate transport and metabolism 	Ribose 5-phosphate isomerase	KOG3075
8	METABOLISM	Carbohydrate transport and metabolism 	Ribulose kinase and related carbohydrate kinases	KOG2517
4	METABOLISM	Carbohydrate transport and metabolism 	Sugar (pentulose and hexulose) kinases	KOG2531
1	METABOLISM	Carbohydrate transport and metabolism 	Sugar transporter/spinster transmembrane protein	KOG1330
3	METABOLISM	Carbohydrate transport and metabolism 	Sulfatases	KOG3731
1	METABOLISM	Carbohydrate transport and metabolism 	Transketolase	KOG0523
1	METABOLISM	Carbohydrate transport and metabolism 	Triosephosphate isomerase	KOG1643
1	METABOLISM	Carbohydrate transport and metabolism 	UDP-glucuronosyl and UDP-glucosyl transferase	KOG1192
2	METABOLISM	Carbohydrate transport and metabolism 	dTDP-glucose 4-6-dehydratase/UDP-glucuronic acid decarboxylase	KOG1429
2	METABOLISM	Coenzyme transport and metabolism 	6,7-dimethyl-8-ribityllumazine synthase	KOG3243
3	METABOLISM	Coenzyme transport and metabolism 	C1-tetrahydrofolate synthase	KOG4230
1	METABOLISM	Coenzyme transport and metabolism 	Geranylgeranyl pyrophosphate synthase/Polyprenyl synthetase	KOG0776
1	METABOLISM	Coenzyme transport and metabolism 	Geranylgeranyl pyrophosphate synthase/Polyprenyl synthetase	KOG0777
2	METABOLISM	Coenzyme transport and metabolism 	Ketopantoate hydroxymethyltransferase	KOG2949
1	METABOLISM	Coenzyme transport and metabolism 	Methylenetetrahydrofolate dehydrogenase/methylenetetrahydrofolate cyclohydrolase	KOG0089
1	METABOLISM	Coenzyme transport and metabolism 	Molybdenum cofactor biosynthesis pathway protein	KOG2876
1	METABOLISM	Coenzyme transport and metabolism 	NADH-cytochrome b-5 reductase	KOG0534
2	METABOLISM	Coenzyme transport and metabolism 	Phosphoserine aminotransferase	KOG2790
2	METABOLISM	Coenzyme transport and metabolism 	Phytoene desaturase	KOG4254
1	METABOLISM	Coenzyme transport and metabolism 	Polyprenyl synthetase	KOG0711
1	METABOLISM	Coenzyme transport and metabolism 	Predicted NAD synthase, contains CN hydrolase domain	KOG2303
1	METABOLISM	Coenzyme transport and metabolism 	Protoporphyrinogen oxidase	KOG1276
2	METABOLISM	Coenzyme transport and metabolism 	S-adenosylhomocysteine hydrolase	KOG1370
1	METABOLISM	Coenzyme transport and metabolism 	S-adenosylmethionine synthetase	KOG1506
1	METABOLISM	Coenzyme transport and metabolism 	Stationary phase-induced protein, SOR/SNZ family	KOG1606
11	METABOLISM	Energy production and conversion 	5'-AMP-activated protein kinase, gamma subunit	KOG1764
1	METABOLISM	Energy production and conversion 	ATP-citrate lyase	KOG1254
4	METABOLISM	Energy production and conversion 	Aconitase/homoaconitase (aconitase superfamily)	KOG0453
22	METABOLISM	Energy production and conversion 	Alcohol dehydrogenase, class IV	KOG3857
2	METABOLISM	Energy production and conversion 	Aldehyde dehydrogenase	KOG2450
2	METABOLISM	Energy production and conversion 	Aldehyde dehydrogenase	KOG2451
1	METABOLISM	Energy production and conversion 	Aldehyde dehydrogenase	KOG2456
1	METABOLISM	Energy production and conversion 	Betaine aldehyde dehydrogenase	KOG2454
1	METABOLISM	Energy production and conversion 	Branched chain alpha-keto acid dehydrogenase E1, beta subunit	KOG0525
1	METABOLISM	Energy production and conversion 	Dihydrolipoamide acetyltransferase	KOG0557
10	METABOLISM	Energy production and conversion 	Dihydrolipoamide dehydrogenase	KOG1335
5	METABOLISM	Energy production and conversion 	Dihydrolipoamide succinyltransferase (2-oxoglutarate dehydrogenase, E2 subunit)	KOG0559
1	METABOLISM	Energy production and conversion 	Dihydrolipoamide transacylase (alpha-keto acid dehydrogenase E2 subunit)	KOG0558
3	METABOLISM	Energy production and conversion 	Electron transfer flavoprotein, alpha subunit	KOG3954
2	METABOLISM	Energy production and conversion 	Electron transfer flavoprotein, beta subunit	KOG3180
1	METABOLISM	Energy production and conversion 	Exopolyphosphatases and related proteins	KOG4129
8	METABOLISM	Energy production and conversion 	F0F1-type ATP synthase, alpha subunit	KOG1353
15	METABOLISM	Energy production and conversion 	F0F1-type ATP synthase, beta subunit	KOG1350
4	METABOLISM	Energy production and conversion 	Fumarate reductase, flavoprotein subunit	KOG2404
1	METABOLISM	Energy production and conversion 	GTP-specific succinyl-CoA synthetase, beta subunit	KOG1447
1	METABOLISM	Energy production and conversion 	Globins and related hemoproteins	KOG3378
1	METABOLISM	Energy production and conversion 	Glycolate oxidase	KOG0538
6	METABOLISM	Energy production and conversion 	Glyoxylate/hydroxypyruvate reductase (D-isomer-specific 2-hydroxy acid dehydrogenase superfamily)	KOG0069
2	METABOLISM	Energy production and conversion 	Hydroxymethylglutaryl-CoA lyase	KOG2368
1	METABOLISM	Energy production and conversion 	Iron binding protein involved in Fe-S cluster formation	KOG3361
3	METABOLISM	Energy production and conversion 	Kynurenine 3-monooxygenase and related flavoprotein monooxygenases	KOG2614
5	METABOLISM	Energy production and conversion 	Lactate dehydrogenase	KOG1495
5	METABOLISM	Energy production and conversion 	Malate dehydrogenase	KOG1496
1	METABOLISM	Energy production and conversion 	Mitochondrial F1F0-ATP synthase, subunit OSCP/ATP5	KOG1662
5	METABOLISM	Energy production and conversion 	NAD-dependent malate dehydrogenase	KOG1494
3	METABOLISM	Energy production and conversion 	NADH dehydrogenase subunits 2, 5, and related proteins	KOG4668
3	METABOLISM	Energy production and conversion 	NADH dehydrogenase, subunit 4	KOG4845
1	METABOLISM	Energy production and conversion 	NADH-dehydrogenase (ubiquinone)	KOG2495
15	METABOLISM	Energy production and conversion 	NADH-ubiquinone oxidoreductase, NDUFS1/75 kDa subunit	KOG2282
1	METABOLISM	Energy production and conversion 	NADH-ubiquinone oxidoreductase, NDUFS3/30 kDa subunit	KOG1713
3	METABOLISM	Energy production and conversion 	NADH-ubiquinone oxidoreductase, NUFS7/PSST/20 kDa subunit	KOG1687
2	METABOLISM	Energy production and conversion 	NADH:ubiquinone oxidoreductase, NDUFS2/49 kDa subunit	KOG2870
20	METABOLISM	Energy production and conversion 	NADH:ubiquinone oxidoreductase, NDUFS8/23 kDa subunit	KOG3256
6	METABOLISM	Energy production and conversion 	NADH:ubiquinone oxidoreductase, NDUFV1/51kDa subunit	KOG2658
8	METABOLISM	Energy production and conversion 	NADH:ubiquinone oxidoreductase, NDUFV2/24 kD subunit	KOG3196
1	METABOLISM	Energy production and conversion 	NADP+-dependent malic enzyme	KOG1257
2	METABOLISM	Energy production and conversion 	Predicted quinone oxidoreductase	KOG1197
1	METABOLISM	Energy production and conversion 	Prohibitins and stomatins of the PID superfamily	KOG2620
1	METABOLISM	Energy production and conversion 	Prohibitins and stomatins of the PID superfamily	KOG2621
6	METABOLISM	Energy production and conversion 	Pyruvate carboxylase	KOG0369
1	METABOLISM	Energy production and conversion 	Pyruvate dehydrogenase E1, beta subunit	KOG0524
3	METABOLISM	Energy production and conversion 	Succinate dehydrogenase, Fe-S protein subunit	KOG3049
4	METABOLISM	Energy production and conversion 	Succinate dehydrogenase, flavoprotein subunit	KOG2403
2	METABOLISM	Energy production and conversion 	Succinyl-CoA synthetase, alpha subunit	KOG1255
1	METABOLISM	Energy production and conversion 	Succinyl-CoA synthetase, beta subunit	KOG2799
3	METABOLISM	Energy production and conversion 	Succinyl-CoA:alpha-ketoacid-CoA transferase	KOG3822
1	METABOLISM	Energy production and conversion 	Sulfide:quinone oxidoreductase/flavo-binding protein	KOG3851
1	METABOLISM	Energy production and conversion 	Vacuolar H+-ATPase V0 sector, subunit a	KOG2189
15	METABOLISM	Energy production and conversion 	Vacuolar H+-ATPase V1 sector, subunit A	KOG1352
14	METABOLISM	Energy production and conversion 	Vacuolar H+-ATPase V1 sector, subunit B	KOG1351
1	METABOLISM	Energy production and conversion 	Vacuolar H+-ATPase V1 sector, subunit D	KOG1647
3	METABOLISM	Energy production and conversion 	Vacuolar H+-ATPase V1 sector, subunit E	KOG1664
2	METABOLISM	Energy production and conversion 	Zinc-binding oxidoreductase	KOG1198
1	METABOLISM	Inorganic ion transport and metabolism 	Adenosine 5'-phosphosulfate kinase	KOG0635
3	METABOLISM	Inorganic ion transport and metabolism 	Ca2+ transporting ATPase	KOG0202
1	METABOLISM	Inorganic ion transport and metabolism 	Ca2+/Mg2+-permeable cation channels (LTRPC family)	KOG3614
3	METABOLISM	Inorganic ion transport and metabolism 	Calcium transporting ATPase	KOG0204
3	METABOLISM	Inorganic ion transport and metabolism 	Cation transport ATPase	KOG0207
3	METABOLISM	Inorganic ion transport and metabolism 	Cation transport ATPase	KOG0208
1	METABOLISM	Inorganic ion transport and metabolism 	Cl- channel CLC-2 and related proteins (CLC superfamily)	KOG0476
1	METABOLISM	Inorganic ion transport and metabolism 	Ferritin	KOG2332
6	METABOLISM	Inorganic ion transport and metabolism 	GABA-B ion channel receptor subunit GABABR1 and related subunits, G-protein coupled receptor superfamily	KOG1055
2	METABOLISM	Inorganic ion transport and metabolism 	Glutamate-gated AMPA-type ion channel receptor subunit GluR2 and related subunits	KOG1054
2	METABOLISM	Inorganic ion transport and metabolism 	Glutamate-gated NMDA-type ion channel receptor subunit GRIN2A and related subunits	KOG1053
4	METABOLISM	Inorganic ion transport and metabolism 	Glutamate-gated kainate-type ion channel receptor subunit GluR5 and related subunits	KOG1052
6	METABOLISM	Inorganic ion transport and metabolism 	Glutamate-gated metabotropic ion channel receptor subunit GRM2 and related subunits, G-protein coupled receptor superfamily	KOG1056
5	METABOLISM	Inorganic ion transport and metabolism 	Heavy metal exporter HMT1, ABC superfamily	KOG0056
1	METABOLISM	Inorganic ion transport and metabolism 	Inorganic phosphate transporter	KOG0252
1	METABOLISM	Inorganic ion transport and metabolism 	L-type voltage-dependent Ca2+ channel, alpha2/delta subunit	KOG2353
1	METABOLISM	Inorganic ion transport and metabolism 	Manganese superoxide dismutase	KOG0876
2	METABOLISM	Inorganic ion transport and metabolism 	NMDA selective glutamate-gated ion channel receptor subunit GRIN1	KOG4440
3	METABOLISM	Inorganic ion transport and metabolism 	Na+/K+ ATPase, alpha subunit	KOG0203
3	METABOLISM	Inorganic ion transport and metabolism 	P-type ATPase	KOG0209
2	METABOLISM	Inorganic ion transport and metabolism 	P-type ATPase	KOG0210
3	METABOLISM	Inorganic ion transport and metabolism 	Plasma membrane H+-transporting ATPase	KOG0205
1	METABOLISM	Inorganic ion transport and metabolism 	Predicted carbonic anhydrase involved in protection against oxidative damage	KOG1578
1	METABOLISM	Inorganic ion transport and metabolism 	Putative arsenite-translocating ATPase	KOG2825
1	METABOLISM	Inorganic ion transport and metabolism 	Rhodanese-related sulfurtransferase	KOG1530
1	METABOLISM	Inorganic ion transport and metabolism 	Sulfate/bicarbonate/oxalate exchanger SAT-1 and related transporters (SLC26 family)	KOG0236
6	METABOLISM	Inorganic ion transport and metabolism 	Sulfite reductase (ferredoxin)	KOG0560
8	METABOLISM	Inorganic ion transport and metabolism 	TPR-containing nuclear phosphoprotein that regulates K(+) uptake	KOG2002
4	METABOLISM	Lipid transport and metabolism 	15-hydroxyprostaglandin dehydrogenase and related dehydrogenases	KOG4169
5	METABOLISM	Lipid transport and metabolism 	17 beta-hydroxysteroid dehydrogenase type 3, HSD17B3	KOG1014
1	METABOLISM	Lipid transport and metabolism 	2-enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase/Peroxisomal 3-ketoacyl-CoA-thiolase, sterol-binding domain and related enzymes	KOG4170
7	METABOLISM	Lipid transport and metabolism 	3-Methylcrotonyl-CoA carboxylase, biotin-containing subunit/Propionyl-CoA carboxylase, alpha chain/Acetyl-CoA carboxylase, biotin carboxylase subunit	KOG0238
1	METABOLISM	Lipid transport and metabolism 	3-hydroxy-3-methylglutaryl-CoA (HMG-CoA) reductase	KOG2480
2	METABOLISM	Lipid transport and metabolism 	3-keto sterol reductase	KOG1478
4	METABOLISM	Lipid transport and metabolism 	3-oxoacyl CoA thiolase	KOG1389
16	METABOLISM	Lipid transport and metabolism 	3-oxoacyl-(acyl-carrier-protein) synthase (I and II)	KOG1394
6	METABOLISM	Lipid transport and metabolism 	Acetyl-CoA acetyltransferase	KOG1390
4	METABOLISM	Lipid transport and metabolism 	Acetyl-CoA acetyltransferase	KOG1391
4	METABOLISM	Lipid transport and metabolism 	Acetyl-CoA acetyltransferase	KOG1392
5	METABOLISM	Lipid transport and metabolism 	Acetyl-CoA carboxylase	KOG0368
8	METABOLISM	Lipid transport and metabolism 	Acyl-CoA oxidase	KOG0136
11	METABOLISM	Lipid transport and metabolism 	Acyl-CoA synthetase	KOG1175
10	METABOLISM	Lipid transport and metabolism 	Acyl-CoA synthetase	KOG1176
7	METABOLISM	Lipid transport and metabolism 	Acyl-CoA synthetase	KOG1180
1	METABOLISM	Lipid transport and metabolism 	Alkaline ceramidase	KOG2329
25	METABOLISM	Lipid transport and metabolism 	Animal-type fatty acid synthase and related proteins	KOG1202
